"국립공원","생물분류","종명","학명","분류명","경도","위도","조사일자","개체수"
"설악산","포유류","Sus scrofa","Sus scrofa","멧돼지","128.2875","38.07805555","2021-05-26","1"
"설악산","포유류","Sus scrofa","Sus scrofa","멧돼지","128.255","38.08472222","2021-05-25","1"
"소백산","양서류","두꺼비","Bufo gargarizans","두꺼비","128.426","36.9078","2021-06-08","1"
"소백산","조류","들꿩","Tetrastes bonasia","들꿩","128.4331","36.9042","2021-03-09","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-10","2"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-15","2"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-03-23","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-08","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-06","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-12","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-05-30","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-05","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-05","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-06","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-07","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-07","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-07","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-08","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-08","2"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-09","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-05-26","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-05-29","2"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-05-29","2"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-10","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-10","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-10","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-09","2"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-09","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-10","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-04-27","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-04-29","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-04-29","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-05-03","2"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-19","2"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-20","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-20","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-20","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-21","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-21","2"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-21","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-13","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-13","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-15","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-16","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-17","2"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-17","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-18","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-18","2"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-18","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-10","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-10","2"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-11","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-12","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-12","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-19","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-19","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-19","1"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-19","2"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-18","2"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-18","2"
"소백산","조류","멧비둘기","Streptopelia orientalis","멧비둘기","128.4331","36.9042","2021-06-19","2"
"소백산","조류","호랑지빠귀","Zoothera aurea","호랑지빠귀","128.4331","36.9042","2021-04-12","2"
"소백산","조류","흰배지빠귀","Turdus pallidus","흰배지빠귀","128.4296","36.9068","2021-05-31","1"
"소백산","조류","흰배지빠귀","Turdus pallidus","흰배지빠귀","128.4331","36.9042","2021-06-05","1"
"소백산","조류","흰배지빠귀","Turdus pallidus","흰배지빠귀","128.4331","36.9042","2021-04-22","1"
"소백산","조류","흰배지빠귀","Turdus pallidus","흰배지빠귀","128.4331","36.9042","2021-05-08","1"
"소백산","조류","흰배지빠귀","Turdus pallidus","흰배지빠귀","128.4331","36.9042","2021-04-25","1"
"소백산","포유류","개","Canis lupus familiaris","개","128.4331","36.9042","2021-02-10","0"
"소백산","포유류","개","Canis lupus familiaris","개","128.4331","36.9042","2021-01-24","0"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-06-11","2"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-06-11","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-06-16","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-06-16","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-06-16","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-06-16","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-06-16","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-06-16","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-06-17","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-05-03","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-05-03","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-04-30","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-06-11","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-06-11","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-05-27","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-05-28","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-05-28","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-05-28","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-06-12","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-06-10","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-05-09","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-04-30","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-05-03","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-05-03","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-05-03","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-05-03","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-05-03","2"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-05-03","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-05-24","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-06-05","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-06-06","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-06-06","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-06-20","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-06-20","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-05-08","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-05-09","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-05-09","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-05-09","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-05-09","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-05-09","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-06-19","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-04-30","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-06-15","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-05-25","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.5175","36.954","2021-06-15","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.5168","36.9572","2021-04-12","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-06-06","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-06-08","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-06-08","2"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-06-08","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-06-15","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-06-15","2"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-06-15","2"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-06-15","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-06-15","2"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-06-15","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-04-30","1"
"소백산","포유류","고라니","Hydropotes inermis","고라니","128.4331","36.9042","2021-04-30","1"
